lootdrop_id,item_id,item_charges,equip_item,chance,minlevel,maxlevel,multiplier,disabled_chance,min_expansion,max_expansion,content_flags,content_flags_disabled
114152,8036,1,0,0.353,0,255,1,0,-1,-1,NULL,NULL
114152,8038,1,0,0.353,0,127,1,0,-1,-1,NULL,NULL
114152,8039,1,0,0.353,0,127,1,0,-1,-1,NULL,NULL
114152,8099,1,0,0.471,0,127,1,0,-1,-1,NULL,NULL
114152,8292,1,0,0.471,0,127,1,0,-1,-1,NULL,NULL
114152,8293,1,0,1.059,0,127,1,0,-1,-1,NULL,NULL
114152,8296,1,0,0.941,0,127,1,0,-1,-1,NULL,NULL
114152,8297,1,0,0.588,0,127,1,0,-1,-1,NULL,NULL
114153,8100,1,1,1.529,0,127,1,0,-1,-1,NULL,NULL
114153,8299,1,1,2.353,0,127,1,0,-1,-1,NULL,NULL
114153,8309,1,1,2.353,0,127,1,0,-1,-1,NULL,NULL
114153,8310,1,1,1.647,0,127,1,0,-1,-1,NULL,NULL
114153,8312,1,1,2.235,0,127,1,0,-1,-1,NULL,NULL
114153,8313,1,1,2.706,0,127,1,0,-1,-1,NULL,NULL
114153,8314,1,1,1.294,0,127,1,0,-1,-1,NULL,NULL
114153,8350,1,1,2.824,0,127,1,0,-1,-1,NULL,NULL
114153,8351,1,1,1.412,0,127,1,0,-1,-1,NULL,NULL
114154,10002,1,0,0.824,0,127,1,0,-1,-1,NULL,NULL
114154,10003,1,0,0.118,0,127,1,0,-1,-1,NULL,NULL
114154,10012,1,0,0.235,0,127,1,0,-1,-1,NULL,NULL
114154,10028,1,0,1.176,0,127,1,0,-1,-1,NULL,NULL
114154,10029,1,0,0.588,0,127,1,0,-1,-1,NULL,NULL
114154,10030,1,0,0.471,0,127,1,0,-1,-1,NULL,NULL
114154,10043,1,0,0.353,0,127,1,0,-1,-1,NULL,NULL
114154,10044,1,0,0.588,0,127,1,0,-1,-1,NULL,NULL
114154,16976,1,0,5.294,0,127,1,0,2,99,NULL,NULL
114154,22505,1,0,0.471,0,127,1,0,2,99,NULL,NULL
114155,8264,1,0,16.941,0,127,2,0,-1,-1,NULL,NULL
114156,8109,1,0,18.421,0,127,1,0,-1,-1,NULL,NULL
114156,8264,1,0,10.526,0,127,1,0,-1,-1,NULL,NULL
114157,10023,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114157,10040,1,1,1,0,255,1,0,-1,-1,NULL,NULL
114157,10225,1,0,1,0,127,1,0,2,99,NULL,NULL
114159,8101,1,1,2.128,0,127,1,0,-1,-1,NULL,NULL
114159,8102,1,1,2.128,0,127,1,0,-1,-1,NULL,NULL
114159,8299,1,1,2.128,0,127,1,0,-1,-1,NULL,NULL
114159,8309,1,1,2.128,0,127,1,0,-1,-1,NULL,NULL
114159,8310,1,1,6.383,0,127,1,0,-1,-1,NULL,NULL
114159,8312,1,1,6.383,0,127,1,0,-1,-1,NULL,NULL
114159,8313,1,1,6.383,0,127,1,0,-1,-1,NULL,NULL
114159,8314,1,1,8.511,0,127,1,0,-1,-1,NULL,NULL
114159,8350,1,1,0.5,0,255,1,0,-1,-1,NULL,NULL
114159,8351,1,1,1,0,255,1,0,-1,-1,NULL,NULL
114160,8264,1,0,19,0,127,2,0,-1,-1,NULL,NULL
114161,10028,1,0,2.128,0,127,1,0,-1,-1,NULL,NULL
114161,10029,1,0,2.128,0,127,1,0,-1,-1,NULL,NULL
114161,10043,1,0,2.128,0,127,1,0,-1,-1,NULL,NULL
114161,16976,1,0,12.766,0,127,1,0,2,99,NULL,NULL
114161,22505,1,0,2.128,0,127,1,0,2,99,NULL,NULL
114163,8299,1,1,1.111,0,127,1,0,-1,-1,NULL,NULL
114163,8309,1,1,2.222,0,127,1,0,-1,-1,NULL,NULL
114163,8310,1,1,1.111,0,127,1,0,-1,-1,NULL,NULL
114163,8312,1,1,2.222,0,127,1,0,-1,-1,NULL,NULL
114163,8313,1,1,1.111,0,127,1,0,-1,-1,NULL,NULL
114163,8314,1,1,1.111,0,127,1,0,-1,-1,NULL,NULL
114163,8350,1,1,2.222,0,127,1,0,-1,-1,NULL,NULL
114163,8351,1,1,1.111,0,127,1,0,-1,-1,NULL,NULL
114164,8034,1,1,1,0,255,1,0,-1,-1,NULL,NULL
114164,8037,1,0,1.111,0,127,1,0,-1,-1,NULL,NULL
114164,8264,1,0,21.111,0,127,2,0,-1,-1,NULL,NULL
114164,8298,1,0,3.333,0,127,1,0,-1,-1,NULL,NULL
114165,10030,1,0,2.222,0,127,1,0,-1,-1,NULL,NULL
114165,16976,1,0,4.444,0,127,1,0,2,99,NULL,NULL
114165,22505,1,0,1.111,0,127,1,0,2,99,NULL,NULL
114166,10008,1,0,0.388,0,127,1,0,-1,-1,NULL,NULL
114166,10023,1,0,0.775,0,127,1,0,-1,-1,NULL,NULL
114166,10040,1,0,0.388,0,127,1,0,-1,-1,NULL,NULL
114166,10042,1,0,0.388,0,127,1,0,-1,-1,NULL,NULL
114166,22504,1,0,1.163,0,127,1,0,2,99,NULL,NULL
114167,8299,1,1,3.488,0,127,1,0,-1,-1,NULL,NULL
114167,8309,1,1,0.388,0,127,1,0,-1,-1,NULL,NULL
114167,8310,1,1,3.876,0,127,1,0,-1,-1,NULL,NULL
114167,8312,1,1,1.163,0,127,1,0,-1,-1,NULL,NULL
114167,8313,1,1,2.713,0,127,1,0,-1,-1,NULL,NULL
114167,8314,1,1,1.938,0,127,1,0,-1,-1,NULL,NULL
114167,8350,1,1,3.101,0,127,1,0,-1,-1,NULL,NULL
114167,8351,1,1,0.775,0,127,1,0,-1,-1,NULL,NULL
114168,8264,1,0,24.031,0,127,2,0,-1,-1,NULL,NULL
114170,8109,1,0,11.765,0,127,2,0,-1,-1,NULL,NULL
114170,8264,1,0,11.765,0,127,2,0,-1,-1,NULL,NULL
114171,8309,1,1,5.882,0,127,1,0,-1,-1,NULL,NULL
114171,8310,1,1,5.882,0,127,1,0,-1,-1,NULL,NULL
114171,8313,1,1,5.882,0,127,1,0,-1,-1,NULL,NULL
114173,8791,1,0,25,0,127,1,0,-1,-1,NULL,NULL
114173,10023,1,0,25,0,127,1,0,-1,-1,NULL,NULL
114174,8309,1,1,14,0,127,1,0,-1,-1,NULL,NULL
114174,8310,1,1,4,0,255,1,0,-1,-1,NULL,NULL
114174,8312,1,1,4,0,255,1,0,-1,-1,NULL,NULL
114174,8313,1,1,2,0,255,1,0,-1,-1,NULL,NULL
114174,8314,1,1,4,0,255,1,0,-1,-1,NULL,NULL
114174,8350,1,1,4,0,255,1,0,-1,-1,NULL,NULL
114174,8351,1,1,1,0,255,1,0,-1,-1,NULL,NULL
114176,8101,1,1,2.222,0,127,1,0,-1,-1,NULL,NULL
114176,8299,1,1,2.222,0,127,1,0,-1,-1,NULL,NULL
114176,8310,1,1,4.444,0,127,1,0,-1,-1,NULL,NULL
114176,8312,1,1,6.667,0,127,1,0,-1,-1,NULL,NULL
114176,8313,1,1,2.222,0,127,1,0,-1,-1,NULL,NULL
114176,8314,1,1,2.222,0,127,1,0,-1,-1,NULL,NULL
114176,8350,1,1,2.222,0,127,1,0,-1,-1,NULL,NULL
114176,8351,1,1,0.5,0,255,1,0,-1,-1,NULL,NULL
114177,8264,1,0,22.222,0,127,2,0,-1,-1,NULL,NULL
114178,10029,1,0,2.222,0,127,1,0,-1,-1,NULL,NULL
114178,16976,1,0,4.444,0,127,1,0,2,99,NULL,NULL
114179,8264,1,0,30,0,127,2,0,-1,-1,NULL,NULL
114181,10002,1,0,2.222,0,127,1,0,-1,-1,NULL,NULL
114181,10012,1,0,1.111,0,127,1,0,-1,-1,NULL,NULL
114181,10028,1,0,2.222,0,127,1,0,-1,-1,NULL,NULL
114181,10029,1,0,1.111,0,127,1,0,-1,-1,NULL,NULL
114181,10030,1,0,1.111,0,127,1,0,-1,-1,NULL,NULL
114181,10043,1,0,1.111,0,127,1,0,-1,-1,NULL,NULL
114181,16976,1,0,5.556,0,127,1,0,2,99,NULL,NULL
114181,22505,1,0,1.111,0,127,1,0,2,99,NULL,NULL
114182,8107,1,0,45,0,127,1,0,-1,-1,NULL,NULL
114183,6014,1,1,100,0,255,1,0,-1,-1,NULL,NULL
114184,8040,1,1,1,0,255,1,0,-1,-1,NULL,NULL
114184,8041,1,1,1,0,255,1,0,-1,-1,NULL,NULL
114184,8042,1,1,1,0,255,1,0,-1,-1,NULL,NULL
114184,8043,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114184,8044,1,1,1,0,255,1,0,-1,-1,NULL,NULL
114184,8045,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114184,8046,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114184,8294,1,1,5,0,255,1,0,-1,-1,NULL,NULL
114185,10002,1,0,0.222,0,127,1,0,-1,-1,NULL,NULL
114185,10003,1,0,1.774,0,127,1,0,-1,-1,NULL,NULL
114185,10012,1,0,0.222,0,127,1,0,-1,-1,NULL,NULL
114185,10029,1,0,0.443,0,127,1,0,-1,-1,NULL,NULL
114185,10030,1,0,0.443,0,127,1,0,-1,-1,NULL,NULL
114185,10043,1,0,0.443,0,127,1,0,-1,-1,NULL,NULL
114185,10044,1,0,0.443,0,127,1,0,-1,-1,NULL,NULL
114185,22505,1,0,0.443,0,127,1,0,2,99,NULL,NULL
114186,16976,1,0,5.322,0,127,1,0,2,99,NULL,NULL
114187,8098,1,0,0.443,0,127,1,0,-1,-1,NULL,NULL
114187,8152,1,0,39.246,0,127,1,0,-1,-1,NULL,NULL
114187,8263,1,0,5.987,0,127,1,0,-1,-1,NULL,NULL
114189,8260,1,0,8.163,0,127,1,0,-1,-1,NULL,NULL
114190,13750,1,0,18.367,0,127,1,0,-1,-1,NULL,NULL
114190,13751,1,0,16.327,0,127,1,0,-1,-1,NULL,NULL
114190,13752,1,0,2.041,0,127,1,0,-1,-1,NULL,NULL
114192,8260,1,0,10.714,0,127,1,0,-1,-1,NULL,NULL
114193,13750,1,0,8.333,0,127,1,0,-1,-1,NULL,NULL
114193,13751,1,0,13.095,0,127,1,0,-1,-1,NULL,NULL
114193,13752,1,0,5.952,0,127,1,0,-1,-1,NULL,NULL
114195,8259,1,0,3.636,0,127,1,0,-1,-1,NULL,NULL
114196,13753,1,0,18.182,0,127,1,0,-1,-1,NULL,NULL
114196,13754,1,0,3.636,0,127,1,0,-1,-1,NULL,NULL
114196,13755,1,0,9.091,0,127,1,0,-1,-1,NULL,NULL
114197,8352,1,0,0.175,0,127,1,0,-1,-1,NULL,NULL
114197,8353,1,0,0.281,0,127,1,0,-1,-1,NULL,NULL
114197,8354,1,0,0.167,0,127,1,0,-1,-1,NULL,NULL
114197,8355,1,0,0.263,0,127,1,0,-1,-1,NULL,NULL
114197,10008,1,0,0.43,0,127,1,0,-1,-1,NULL,NULL
114197,10022,1,0,0.412,0,127,1,0,-1,-1,NULL,NULL
114197,10023,1,0,0.351,0,127,1,0,-1,-1,NULL,NULL
114197,10024,1,0,0.386,0,127,1,0,-1,-1,NULL,NULL
114197,10025,1,0,0.412,0,127,1,0,-1,-1,NULL,NULL
114197,10040,1,0,0.491,0,127,1,0,-1,-1,NULL,NULL
114197,10041,1,0,0.359,0,127,1,0,-1,-1,NULL,NULL
114197,10042,1,0,0.412,0,127,1,0,-1,-1,NULL,NULL
114197,10225,1,0,0.491,0,127,1,0,2,99,NULL,NULL
114197,22504,1,0,0.403,0,127,1,0,2,99,NULL,NULL
114198,8256,1,0,1.297,0,127,1,0,-1,-1,NULL,NULL
114198,8259,1,0,1.175,0,127,1,0,-1,-1,NULL,NULL
114198,8260,1,0,1.315,0,127,1,0,-1,-1,NULL,NULL
114198,12084,1,0,3.682,0,127,1,0,-1,-1,NULL,NULL
114198,12085,1,0,4.12,0,127,1,0,-1,-1,NULL,NULL
114198,12086,1,0,2.91,0,127,1,0,-1,-1,NULL,NULL
114198,13750,1,0,3.804,0,127,1,0,-1,-1,NULL,NULL
114198,13751,1,0,3.69,0,127,1,0,-1,-1,NULL,NULL
114198,13752,1,0,3.226,0,127,1,0,-1,-1,NULL,NULL
114198,13753,1,0,3.831,0,127,1,0,-1,-1,NULL,NULL
114198,13754,1,0,3.945,0,127,1,0,-1,-1,NULL,NULL
114198,13755,1,0,3.094,0,127,1,0,-1,-1,NULL,NULL
114200,8106,1,0,31.818,0,127,1,0,-1,-1,NULL,NULL
114200,8154,1,0,13.636,0,127,1,0,-1,-1,NULL,NULL
114200,8994,1,0,9.091,0,127,1,0,-1,-1,NULL,NULL
114203,10008,1,0,2.113,0,127,1,0,-1,-1,NULL,NULL
114203,10022,1,0,2.113,0,127,1,0,-1,-1,NULL,NULL
114203,10023,1,0,2.817,0,127,1,0,-1,-1,NULL,NULL
114203,10024,1,0,0.704,0,127,1,0,-1,-1,NULL,NULL
114203,10025,1,0,1.408,0,127,1,0,-1,-1,NULL,NULL
114203,10040,1,0,0.704,0,127,1,0,-1,-1,NULL,NULL
114203,10041,1,0,0.704,0,127,1,0,-1,-1,NULL,NULL
114203,10042,1,0,1.408,0,127,1,0,-1,-1,NULL,NULL
114203,10225,1,0,2.113,0,127,1,0,2,99,NULL,NULL
114203,22504,1,0,2.113,0,127,1,0,2,99,NULL,NULL
114204,8106,1,0,38.028,0,127,2,0,-1,-1,NULL,NULL
114204,8154,1,0,7.746,0,127,1,0,-1,-1,NULL,NULL
114204,8876,1,0,5.634,0,127,1,0,-1,-1,NULL,NULL
114204,8994,1,0,11.268,0,127,1,0,-1,-1,NULL,NULL
114206,10008,1,0,1.818,0,127,1,0,-1,-1,NULL,NULL
114206,10022,1,0,2.424,0,127,1,0,-1,-1,NULL,NULL
114206,10023,1,0,1.212,0,127,1,0,-1,-1,NULL,NULL
114206,10024,1,0,1.212,0,127,1,0,-1,-1,NULL,NULL
114206,10025,1,0,0.606,0,127,1,0,-1,-1,NULL,NULL
114206,10040,1,0,1.818,0,127,1,0,-1,-1,NULL,NULL
114206,10041,1,0,0.606,0,127,1,0,-1,-1,NULL,NULL
114206,10042,1,0,1.818,0,127,1,0,-1,-1,NULL,NULL
114206,10225,1,0,1.818,0,127,1,0,2,99,NULL,NULL
114207,8106,1,0,40.606,0,127,2,0,-1,-1,NULL,NULL
114207,8154,1,0,6.061,0,127,1,0,-1,-1,NULL,NULL
114207,8768,1,0,11.515,0,127,1,0,-1,-1,NULL,NULL
114207,8994,1,0,11.515,0,127,1,0,-1,-1,NULL,NULL
114210,8047,1,0,2,0,255,1,0,-1,-1,NULL,NULL
114210,8053,1,0,2,0,127,1,0,-1,-1,NULL,NULL
114210,8054,1,0,2,0,255,1,0,-1,-1,NULL,NULL
114210,8058,1,0,2,0,255,1,0,-1,-1,NULL,NULL
114210,8059,1,0,2,0,255,1,0,-1,-1,NULL,NULL
114210,8106,1,0,35.294,0,127,1,0,-1,-1,NULL,NULL
114210,8278,1,0,11.765,0,127,1,0,-1,-1,NULL,NULL
114210,8870,1,0,11.765,0,127,1,0,-1,-1,NULL,NULL
114210,8994,1,0,5.882,0,127,1,0,-1,-1,NULL,NULL
114211,8106,1,0,40.777,0,127,1,0,-1,-1,NULL,NULL
114211,8154,1,0,9.709,0,127,1,0,-1,-1,NULL,NULL
114211,8795,1,0,0.971,0,127,1,0,-1,-1,NULL,NULL
114211,8994,1,0,8.738,0,127,1,0,-1,-1,NULL,NULL
114212,10008,1,0,0.485,0,127,1,0,-1,-1,NULL,NULL
114212,10022,1,0,1.942,0,127,1,0,-1,-1,NULL,NULL
114212,10023,1,0,1.456,0,127,1,0,-1,-1,NULL,NULL
114212,10024,1,0,2.427,0,127,1,0,-1,-1,NULL,NULL
114212,10040,1,0,2.427,0,127,1,0,-1,-1,NULL,NULL
114212,10041,1,0,0.971,0,127,1,0,-1,-1,NULL,NULL
114212,10042,1,0,1.942,0,127,1,0,-1,-1,NULL,NULL
114212,10225,1,0,1.456,0,127,1,0,2,99,NULL,NULL
114214,10008,1,0,2.326,0,127,1,0,-1,-1,NULL,NULL
114214,10022,1,0,1.163,0,127,1,0,-1,-1,NULL,NULL
114214,10023,1,0,1.163,0,127,1,0,-1,-1,NULL,NULL
114214,10024,1,0,3.488,0,127,1,0,-1,-1,NULL,NULL
114214,10040,1,0,1.163,0,127,1,0,-1,-1,NULL,NULL
114214,10041,1,0,1.163,0,127,1,0,-1,-1,NULL,NULL
114214,10042,1,0,1.163,0,127,1,0,-1,-1,NULL,NULL
114214,10225,1,0,1.163,0,127,1,0,2,99,NULL,NULL
114215,8106,1,0,46.512,0,127,1,0,-1,-1,NULL,NULL
114215,8154,1,0,11.628,0,127,1,0,-1,-1,NULL,NULL
114215,8864,1,0,2.326,0,127,1,0,-1,-1,NULL,NULL
114215,8994,1,0,6.977,0,127,1,0,-1,-1,NULL,NULL
114216,10008,1,0,1.141,0,127,1,0,-1,-1,NULL,NULL
114216,10022,1,0,1.901,0,127,1,0,-1,-1,NULL,NULL
114216,10023,1,0,1.901,0,127,1,0,-1,-1,NULL,NULL
114216,10024,1,0,1.901,0,127,1,0,-1,-1,NULL,NULL
114216,10025,1,0,0.38,0,127,1,0,-1,-1,NULL,NULL
114216,10040,1,0,0.76,0,127,1,0,-1,-1,NULL,NULL
114216,10041,1,0,1.521,0,127,1,0,-1,-1,NULL,NULL
114216,10042,1,0,0.38,0,127,1,0,-1,-1,NULL,NULL
114216,10225,1,0,2.281,0,127,1,0,2,99,NULL,NULL
114216,22504,1,0,0.76,0,127,1,0,2,99,NULL,NULL
114217,8106,1,0,30.798,0,127,1,0,-1,-1,NULL,NULL
114217,8154,1,0,9.506,0,127,1,0,-1,-1,NULL,NULL
114217,8869,1,0,2.662,0,127,1,0,-1,-1,NULL,NULL
114217,8994,1,0,9.506,0,127,1,0,-1,-1,NULL,NULL
114218,10008,1,0,0.406,0,127,1,0,-1,-1,NULL,NULL
114218,10022,1,0,0.811,0,127,1,0,-1,-1,NULL,NULL
114218,10023,1,0,0.406,0,127,1,0,-1,-1,NULL,NULL
114218,10024,1,0,0.304,0,127,1,0,-1,-1,NULL,NULL
114218,10025,1,0,0.71,0,127,1,0,-1,-1,NULL,NULL
114218,10041,1,0,0.609,0,127,1,0,-1,-1,NULL,NULL
114218,10042,1,0,0.304,0,127,1,0,-1,-1,NULL,NULL
114218,10225,1,0,0.507,0,127,1,0,2,99,NULL,NULL
114218,22504,1,0,0.304,0,127,1,0,2,99,NULL,NULL
114219,8153,1,0,37.627,0,127,2,0,-1,-1,NULL,NULL
114219,16538,1,0,20.183,0,127,1,0,-1,-1,NULL,NULL
114219,22526,1,0,20.69,0,127,1,0,-1,-1,NULL,NULL
114220,8103,1,0,0.693,0,127,1,0,-1,-1,NULL,NULL
114220,8153,1,0,42.857,0,127,1,0,-1,-1,NULL,NULL
114220,8266,1,0,4.161,0,127,1,0,-1,-1,NULL,NULL
114220,8267,1,0,4.716,0,127,1,0,-1,-1,NULL,NULL
114220,8291,1,0,0.555,0,127,1,0,-1,-1,NULL,NULL
114220,22526,1,0,22.607,0,127,1,0,-1,-1,NULL,NULL
114221,10002,1,0,0.832,0,127,1,0,-1,-1,NULL,NULL
114221,10003,1,0,1.526,0,127,1,0,-1,-1,NULL,NULL
114221,10012,1,0,0.416,0,127,1,0,-1,-1,NULL,NULL
114221,10028,1,0,1.387,0,127,2,0,-1,-1,NULL,NULL
114221,10029,1,0,1.664,0,127,2,0,-1,-1,NULL,NULL
114221,10030,1,0,0.555,0,127,1,0,-1,-1,NULL,NULL
114221,10043,1,0,0.693,0,127,1,0,-1,-1,NULL,NULL
114221,10044,1,0,1.11,0,127,1,0,-1,-1,NULL,NULL
114221,22505,1,0,0.693,0,127,1,0,2,99,NULL,NULL
114222,16976,1,0,11.512,0,127,1,0,2,99,NULL,NULL
114224,8154,1,0,12,0,127,1,0,-1,-1,NULL,NULL
114224,8268,1,0,14,0,127,1,0,-1,-1,NULL,NULL
114224,10300,1,0,8,0,127,1,0,-1,-1,NULL,NULL
114224,16976,1,0,4,0,127,1,0,2,99,NULL,NULL
114225,10031,1,0,1,0,255,1,0,-1,-1,NULL,NULL
114225,10046,1,0,2,0,127,1,0,-1,-1,NULL,NULL
114227,22807,1,0,27.273,0,127,2,0,-1,-1,NULL,NULL
114228,24083,1,0,34.848,0,127,1,0,4,99,NULL,NULL
114230,22807,1,0,30,0,255,2,0,-1,-1,NULL,NULL
114232,22813,1,0,88.506,0,127,2,0,-1,-1,NULL,NULL
114234,22807,1,0,27.536,0,127,2,0,-1,-1,NULL,NULL
114234,24083,1,0,30.435,0,127,1,0,4,99,NULL,NULL
114236,22807,1,0,32.308,0,127,2,0,-1,-1,NULL,NULL
114236,24083,1,0,27.692,0,127,1,0,4,99,NULL,NULL
114238,22807,1,0,29.412,0,127,2,0,-1,-1,NULL,NULL
114238,24083,1,0,32.353,0,127,1,0,4,99,NULL,NULL
114240,22807,1,0,31.507,0,127,2,0,-1,-1,NULL,NULL
114240,24083,1,0,26.027,0,127,1,0,4,99,NULL,NULL
114242,24083,1,0,31.25,0,127,1,0,4,99,NULL,NULL
114243,22807,1,0,34.375,0,127,2,0,-1,-1,NULL,NULL
114245,22807,1,0,28.571,0,127,2,0,-1,-1,NULL,NULL
114245,24083,1,0,33.929,0,127,1,0,4,99,NULL,NULL
114247,22807,1,0,20,0,255,2,0,-1,-1,NULL,NULL
114251,22807,1,0,20,0,255,2,0,-1,-1,NULL,NULL
114252,13324,1,1,100,0,255,1,0,-1,-1,NULL,NULL
114254,10413,1,0,0.689,0,127,1,0,-1,-1,NULL,NULL
114254,10414,1,0,0.851,0,127,1,0,-1,-1,NULL,NULL
114254,28752,1,0,4.605,0,127,1,0,-1,-1,NULL,NULL
114254,28753,1,0,4.62,0,127,1,0,-1,-1,NULL,NULL
114254,28754,1,0,21.355,0,127,1,0,-1,-1,NULL,NULL
114254,28755,1,0,13.332,0,127,1,0,-1,-1,NULL,NULL
114255,28716,1,0,0.482,0,127,1,0,-1,-1,NULL,NULL
114255,28717,1,0,0.241,0,127,1,0,-1,-1,NULL,NULL
114256,28711,1,0,10.843,0,127,1,0,-1,-1,NULL,NULL
114256,28712,1,0,4.819,0,127,1,0,-1,-1,NULL,NULL
114256,28713,1,0,18.072,0,127,1,0,-1,-1,NULL,NULL
114256,28714,1,0,20.964,0,127,1,0,-1,-1,NULL,NULL
114259,7606,1,0,2,0,127,1,0,-1,-1,NULL,NULL
114259,7607,1,0,2,0,127,1,0,-1,-1,NULL,NULL
114259,7616,1,0,2,0,127,1,0,-1,-1,NULL,NULL
114259,7617,1,0,2,0,127,1,0,-1,-1,NULL,NULL
114259,7626,1,0,2,0,127,1,0,-1,-1,NULL,NULL
114259,7627,1,0,2,0,127,1,0,-1,-1,NULL,NULL
114261,28743,1,0,1.089,0,127,1,0,-1,-1,NULL,NULL
114261,28744,1,0,0.5,0,255,1,0,-1,-1,NULL,NULL
114262,24090,1,0,36.383,0,127,1,0,4,99,NULL,NULL
114265,28708,1,0,4,0,127,1,0,-1,-1,NULL,NULL
114266,22912,1,0,13.926,0,127,1,0,-1,-1,NULL,NULL
114266,28734,1,0,20.528,0,127,1,0,-1,-1,NULL,NULL
114268,28733,1,0,66.627,0,127,2,0,-1,-1,NULL,NULL
114270,28734,1,0,6.78,0,127,1,0,-1,-1,NULL,NULL
114271,28733,1,0,38.983,0,127,2,0,-1,-1,NULL,NULL
114274,7676,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7677,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7686,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7687,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7696,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7697,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7706,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7707,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7722,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114274,7723,1,0,1,0,127,1,0,-1,-1,NULL,NULL
114276,24088,1,0,41.978,0,127,1,0,4,99,NULL,NULL
114276,28721,1,0,13.492,0,127,1,0,-1,-1,NULL,NULL
114276,28722,1,0,5.977,0,127,1,0,-1,-1,NULL,NULL
114276,28723,1,0,34.568,0,127,1,0,-1,-1,NULL,NULL
114276,28726,1,0,0.105,0,127,1,0,-1,-1,NULL,NULL
114276,28727,1,0,0.245,0,127,1,0,-1,-1,NULL,NULL
114282,7677,1,0,1.19,0,127,1,0,-1,-1,NULL,NULL
114282,7686,1,0,2.381,0,127,1,0,-1,-1,NULL,NULL
114282,7696,1,0,2.381,0,127,1,0,-1,-1,NULL,NULL
114282,7697,1,0,1.19,0,127,1,0,-1,-1,NULL,NULL
114282,7706,1,0,2.381,0,127,1,0,-1,-1,NULL,NULL
114282,7723,1,0,1.19,0,127,1,0,-1,-1,NULL,NULL
114290,8450,1,0,28.571,0,127,1,0,-1,-1,NULL,NULL
114290,8452,1,0,28.571,0,127,1,0,-1,-1,NULL,NULL
114291,8451,1,0,42.857,0,127,1,0,-1,-1,NULL,NULL
114291,8453,1,0,71.429,0,127,1,0,-1,-1,NULL,NULL
114292,8448,1,0,100,0,127,1,0,-1,-1,NULL,NULL
114293,9059,1,0,100,0,127,1,0,-1,-1,NULL,NULL
114294,8449,1,0,100,0,127,1,0,-1,-1,NULL,NULL
114296,28733,1,0,31.697,0,127,2,0,-1,-1,NULL,NULL
114296,28734,1,0,12.065,0,127,1,0,-1,-1,NULL,NULL
114298,28734,1,0,13.068,0,127,1,0,-1,-1,NULL,NULL
114299,28733,1,0,40.53,0,127,2,0,-1,-1,NULL,NULL
114301,28728,1,0,38.929,0,127,1,0,-1,-1,NULL,NULL
114301,28729,1,0,22.414,0,127,1,0,-1,-1,NULL,NULL
114302,22912,1,0,7.169,0,127,1,0,-1,-1,NULL,NULL
114302,28733,1,0,31.307,0,127,1,0,-1,-1,NULL,NULL
114302,28734,1,0,11.252,0,127,1,0,-1,-1,NULL,NULL
114305,28734,1,0,11.9,0,127,1,0,-1,-1,NULL,NULL
114306,28733,1,0,36.525,0,127,2,0,-1,-1,NULL,NULL
114308,22186,1,0,5,0,127,1,0,-1,-1,NULL,NULL
114309,22912,1,0,6.923,0,127,1,0,-1,-1,NULL,NULL
114309,28733,1,0,42.041,0,127,1,0,-1,-1,NULL,NULL
114309,28734,1,0,18.621,0,127,1,0,-1,-1,NULL,NULL
114311,22912,1,0,8.604,0,127,1,0,-1,-1,NULL,NULL
114311,28733,1,0,40.621,0,127,1,0,-1,-1,NULL,NULL
114311,28734,1,0,13.963,0,127,1,0,-1,-1,NULL,NULL
114313,28733,1,0,33.275,0,127,2,0,-1,-1,NULL,NULL
114313,28734,1,0,11.909,0,127,1,0,-1,-1,NULL,NULL
114315,22912,1,0,6.803,0,127,2,0,-1,-1,NULL,NULL
114315,28734,1,0,13.469,0,127,1,0,-1,-1,NULL,NULL
114316,28733,1,0,34.014,0,127,2,0,-1,-1,NULL,NULL
114318,22912,1,0,12,0,127,1,0,-1,-1,NULL,NULL
114318,28733,1,0,50,0,127,1,0,-1,-1,NULL,NULL
114318,28734,1,0,38,0,127,1,0,-1,-1,NULL,NULL
114319,28731,1,0,40,0,127,1,0,-1,-1,NULL,NULL
114319,28732,1,0,60,0,127,1,0,-1,-1,NULL,NULL
114321,8885,1,0,100,0,127,1,0,-1,-1,NULL,NULL
114322,8793,1,0,2,0,255,1,0,-1,-1,NULL,NULL
114325,28759,1,1,45,0,127,1,0,-1,-1,NULL,NULL
114325,28760,1,1,55,0,127,1,0,-1,-1,NULL,NULL
114328,28760,1,1,55,0,255,1,0,-1,-1,NULL,NULL
114328,28761,1,0,45,0,127,1,0,-1,-1,NULL,NULL
