id,name,mincash,maxcash,avgcoin,done,min_expansion,max_expansion,content_flags,content_flags_disabled
95564,95564_#Adjutant_Daggeruk_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95565,95565_#Adjutant_Cryyrn_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95566,95566_#Adjutant_Brunkin_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95571,95571_Valorankt_Zekkin_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95572,95572_frost_giant_fisherman_MAGELO-GEN,31,3100,0,0,-1,-1,NULL,NULL
95573,95573_#Fergul_Frostsky_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
95574,95574_#Korf_Brokenhammer_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95575,95575_#Iceweaver_Sjeon_MAGELO-GEN,44,4400,0,0,-1,-1,NULL,NULL
95576,95576_#Lieutenant_Frostbite_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
95577,Animation1,0,0,0,0,-1,-1,NULL,NULL
95578,Animation4,0,0,0,0,-1,-1,NULL,NULL
95579,Animation7,0,0,0,0,-1,-1,NULL,NULL
95580,Animation10,0,0,0,0,-1,-1,NULL,NULL
95581,Animation13,0,0,0,0,-1,-1,NULL,NULL
95582,"thedeep a_thought_horror",50,5000,0,0,-1,-1,NULL,NULL
95583,"wakening Wuoshi",500,5000,0,0,-1,-1,NULL,NULL
95584,95584_a_wyvern_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95585,95585_Teir`Dal_Mercenary_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
95586,95586_Shamus_Aghllsews_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95587,95587_Priest_Grenk_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95588,95588_Priest_Delar_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95589,95589_Priest_Bjek_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95590,95590_Phenocryst_MAGELO-GEN,58,5800,0,0,-1,-1,NULL,NULL
95591,95591_Ogre_Mercenary_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
95592,95592_Lieutenant_Krofer_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
95593,95593_Korzak_Stonehammer_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
95594,95594_human_mercenary_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
95595,95595_Grand_Vizier_Poolakacha`tei_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
95596,95596_Frostgiant_Overseer_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95597,95597_barbarian_mercenary_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
95598,95598_a_Chetari_guard_MAGELO-GEN,48,4800,0,0,-1,-1,NULL,NULL
95599,95599_a_coldspine_seahorse_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95601,"accolyte of Zek",0,0,0,0,-1,-1,NULL,NULL
95602,95602_a_unicorn_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95603,95603_a_tigesaurous_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95604,95604_a_tigeraptor_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95605,95605_a_tar_goo_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
95606,95606_a_suit_of_sentient_armor_MAGELO-GEN,42,4200,0,0,-1,-1,NULL,NULL
95607,95607_a_sifaye_thane_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
95608,95608_a_sifaye_messenger_MAGELO-GEN,37,3700,0,0,-1,-1,NULL,NULL
95609,95609_a_sifaye_knight_MAGELO-GEN,37,3700,0,0,-1,-1,NULL,NULL
95610,95610_a_Sifaye_chancellor_MAGELO-GEN,37,3700,0,0,-1,-1,NULL,NULL
95611,95611_a_haze_panther_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95612,95612_a_panther_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95613,95613_a_holgresh_raider_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
95614,"wakening a_geonid_shaman",44,4400,0,0,-1,-1,NULL,NULL
95615,"wakening a_geonid",44,4400,0,0,-1,-1,NULL,NULL
95616,95616_a_frost_giant_sentry_MAGELO-GEN,37,3700,0,0,-1,-1,NULL,NULL
95617,95617_a_frost_giant_sentinel_MAGELO-GEN,36,3600,0,0,-1,-1,NULL,NULL
95618,95618_a_frost_giant_laborer_MAGELO-GEN,36,3600,0,0,-1,-1,NULL,NULL
95619,95619_a_faun_steward_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
95620,95620_a_faun_outcast_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
95621,95621_a_faun_MAGELO-GEN,48,4800,0,0,-1,-1,NULL,NULL
95622,95622_a_faerie_dragon_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
95623,95623_a_corrupted_unicorn_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95624,95624_a_corrupted_panther_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95625,95625_a_corrupted_faun_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95626,95626_an_elder_holgresh_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
95627,95627_#Rapticor_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95628,95628_#Lord_Prismwing_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95629,#Lord_Gossimerwind,50,500,0,0,-1,-1,NULL,NULL
95630,95630_#a_storm_giant_surveyor_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
95631,95631_#a_storm_giant_foreman_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
95632,95632_#a_storm_giant_architect_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
95633,95633_Winex_Kloktik_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
95634,Undogo_Digolo,10,1000,0,0,-1,-1,NULL,NULL
95635,95635_Treah_Greenroot_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95636,95636_Sarik_the_Fang_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95637,95637_Rumbleroot_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95638,Prince_Thirneg,65,6500,0,0,-1,-1,NULL,NULL
95639,95639_Ordro_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95640,95640_keeper_of_the_glades_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95641,95641_Grahl_Strongback_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95642,95642_Galiel_Spirithoof_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95644,95644_Fayl_Everstrong_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95645,95645_a_vigilant_convoker_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95646,95646_a_tranquil_treant_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95647,95647_a_thifling_sprite_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95648,95648_a_thifling_lord_MAGELO-GEN,59,5900,0,0,-1,-1,NULL,NULL
95649,95649_a_thifling_focuser_MAGELO-GEN,65,6500,0,0,-1,-1,NULL,NULL
95650,95650_a_thifling_chanter_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95651,95651_a_sylvan_protector_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95652,95652_a_spirit_stalker_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95653,95653_a_spirit_flux_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95654,95654_a_serene_forest_spirit_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95655,95655_a_sanguine_kodiak_MAGELO-GEN,51,5100,0,0,-1,-1,NULL,NULL
95656,95656_a_rolling_plains_steed_MAGELO-GEN,48,4800,0,0,-1,-1,NULL,NULL
95657,95657_a_reverent_treant_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95658,95658_a_phase_puma_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95659,95659_a_mumbling_totem_man_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95660,95660_a_glade_stalker_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95661,95661_a_gale_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95662,95662_a_feral_amalgam_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95663,95663_a_contemplative_thifling_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95664,95664_an_entoling_harvester_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95665,95665_Ancient_Totem_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95666,95666_Ail_the_Elder_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95667,"growthplane #Tunare",70,7000,0,0,-1,-1,NULL,NULL
95668,95668_Ghost_of_Burdael_MAGELO-GEN,49,4900,0,0,-1,-1,NULL,NULL
95669,Small_Sentries,1,2500,500,0,-1,-1,NULL,NULL
95670,LargeSentries,50,5000,0,0,-1,-1,NULL,NULL
95671,a_gargoyle_guard,100,5000,0,0,-1,-1,NULL,NULL
95672,Guardian_Xilac,100,1000,0,0,-1,-1,NULL,NULL
95673,SkyshrineLevel50,100,1000,0,0,-1,-1,NULL,NULL
95674,Zynil,0,0,0,0,-1,-1,NULL,NULL
95675,95675_Ziglark_Whisperwing_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
95676,SkyshrineLevel40,50,5000,0,0,-1,-1,NULL,NULL
95677,Yaced,100,5000,0,0,-1,-1,NULL,NULL
95678,SkyshrineLevel60,500,10000,0,0,-1,-1,NULL,NULL
95679,SkyshrineNamedWurm,500,10000,0,0,-1,-1,NULL,NULL
95680,Propron,1,3000,1000,0,-1,-1,NULL,NULL
95681,Merec,1,2500,500,0,-1,-1,NULL,NULL
95682,a_crystal_spider,0,0,0,0,-1,-1,NULL,NULL
95683,95683_a_kromzek_spy_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95684,"skyshrine Lord Yelinak",70,7000,0,0,-1,-1,NULL,NULL
95685,95685_Qarrgy_Scallopgobbler_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
95686,95686_Kelorek`Dar_MAGELO-GEN,65,6500,0,0,-1,-1,NULL,NULL
95687,95687_Chief_Kalan_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95688,95688_a_siren_seductress_MAGELO-GEN,39,3900,0,0,-1,-1,NULL,NULL
95689,95689_a_siren_enticer_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
95690,95690_a_siren_enchantress_MAGELO-GEN,43,4300,0,0,-1,-1,NULL,NULL
95691,95691_a_shellfish_collector_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
95692,95692_a_shark_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95693,95693_a_coldwater_barracuda_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95694,95694_a_cobalt_drake_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95695,95695_a_bulthar_MAGELO-GEN,44,4400,0,0,-1,-1,NULL,NULL
95696,95696_an_outcast_siren_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
95697,95697_an_Othmir_Warrior_MAGELO-GEN,42,4200,0,0,-1,-1,NULL,NULL
95698,95698_an_Othmir_Shaman_MAGELO-GEN,42,4200,0,0,-1,-1,NULL,NULL
95699,95699_an_Othmir_Pup_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
95700,95700_#a_bulthar_herdleader_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95702,#Yvolcarn,0,0,0,0,-1,-1,NULL,NULL
95703,Priestess_Sercema,500,5000,0,0,-1,-1,NULL,NULL
95704,95704_Fellspine_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95705,A_Guardian_of_the_Shrine,0,0,0,0,-1,-1,NULL,NULL
95706,95706_a_siren_sorceress_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
95708,95708_an_enthralled_bulthar_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
95709,#Elna_Kelpweaver,500,5000,0,0,-1,-1,NULL,NULL
95710,#Helsia_Mindreaver,500,5000,0,0,-1,-1,NULL,NULL
95711,95711_#Mistress_Latazura_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95712,#shimmering_sea_spirit,0,0,0,0,-1,-1,NULL,NULL
95713,#Ulth_the_Enraged,0,0,0,0,-1,-1,NULL,NULL
95714,95714_a_swordfish_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
95715,95715_Kromrif_dire_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95716,95716_Commander_Kvarid_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95717,95717_Commander_Vjorik_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95718,95718_frost_giant_skirmisher_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95719,95719_Yeldema_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95721,95721_Yal_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95722,95722_Vraptin_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95723,95723_Vitaela_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95724,95724_Veredenia_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95725,95725_Uiliak_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95726,95726_Tranala_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95727,"westwastes Sontalak",0,0,0,0,-1,-1,NULL,NULL
95728,95728_Sivar_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95729,95729_Sadeem_Oujva_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95730,95730_Rontar_O`Karn_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95731,95731_Rak_Sapara_MAGELO-GEN,59,5900,0,0,-1,-1,NULL,NULL
95732,95732_Quoza_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95733,95733_Pantrilla_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95734,95734_Onava_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95735,95735_Neordla_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95736,95736_Myga_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95737,95737_Mazi_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95738,95738_Mav_Sapara_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95739,95739_Makil_Rargon_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
95740,95740_Makala_MAGELO-GEN,51,5100,0,0,-1,-1,NULL,NULL
95741,95741_Linbrak_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95742,"westwastes Klandicar",70,11000,0,0,-1,-1,NULL,NULL
95743,95743_Kar_Sapara_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95744,95744_Karkona_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95745,95745_Julius_Oresko_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95746,95746_Jerigozia_MAGELO-GEN,58,5800,0,0,-1,-1,NULL,NULL
95747,95747_Jen_Sapara_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95748,95748_Ionat_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95749,95749_Honvar_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95750,95750_Hechaeva_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95751,95751_Harla_Dar_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95752,95752_Guardian_Kozzalym_MAGELO-GEN,55,39000,0,0,-1,-1,NULL,NULL
95753,95753_Grenth_Drakebane_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95754,95754_Glati_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95755,95755_Gangel_MAGELO-GEN,51,5100,0,0,-1,-1,NULL,NULL
95756,95756_Gafala_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95757,95757_Esorpa_of_the_Ring_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95758,95758_Entariz_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95759,95759_Draazak_MAGELO-GEN,58,5800,0,0,-1,-1,NULL,NULL
95760,95760_Derasinal_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95761,95761_Del_Sapara_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95762,95762_Crial_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95763,95763_Bufa_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95764,95764_Bratavar_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95765,95765_a_wyvern_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
95766,95766_a_velium_hound_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95767,a_shipwrecked_pirate,50,500,0,0,-1,-1,NULL,NULL
95768,95768_a_lindwyrm_MAGELO-GEN,49,4900,0,0,-1,-1,NULL,NULL
95769,95769_a_glacier_mastodon_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95770,95770_a_cragwyrm_MAGELO-GEN,49,4900,0,0,-1,-1,NULL,NULL
95771,95771_a_burrowing_wyvern_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95772,95772_a_brontotherium_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95773,95773_Ayillish_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95774,95774_Atpaev_MAGELO-GEN,51,5100,0,0,-1,-1,NULL,NULL
95775,95775_an_ice_burrower_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95776,95776_an_elder_wyvern_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
95777,#Zil_Sapara,0,0,0,0,-1,-1,NULL,NULL
95778,95778_#Von_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95779,95779_#Tsiraka_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95780,95780_#Travala_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95781,"westwastes Tantor",0,0,0,0,-1,-1,NULL,NULL
95782,95782_#Strong_Horn_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95783,95783_#Nintal_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95784,95784_#Mraaka_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95785,95785_#Icehackle_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95786,95786_#Cargalia_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95787,95787_#Amcilla_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
95788,AnimationXuzl,0,0,0,0,-1,-1,NULL,NULL
95789,SumHammer,0,0,0,0,-1,-1,NULL,NULL
95790,Burnout,0,0,0,0,-1,-1,NULL,NULL
95791,95791_a_Chetari_Seeker_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95792,Zlandicar,500,50000,0,0,-1,-1,NULL,NULL
95793,95793_Warmaster_Utvara_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95794,95794_Vilefang_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95795,"necropolis Vaniki",66,6600,0,0,-1,-1,NULL,NULL
95796,95796_Seeker_Bulava_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95797,95797_Neb_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95798,95798_Chetari_Courier_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
95799,95799_a_swarming_beetle_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95800,95800_a_phase_spider_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95801,95801_a_Paebala_warrior_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95802,95802_a_Paebala_warrior_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
95803,95803_a_Paebala_rebel_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95804,95804_an_escaped_worker_MAGELO-GEN,46,4600,0,0,-1,-1,NULL,NULL
95805,95805_#a_dragon_construct_MAGELO-GEN,54,5400,0,0,-1,-1,NULL,NULL
95806,#Queen_Raltaas,0,0,0,0,-1,-1,NULL,NULL
95807,95807_a_carrion_bat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95808,95808_a_Chetari_worker_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
95809,95809_a_Chetari_warrior_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95810,95810_a_Chetari_servant_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
95811,95811_a_Chetari_seeker_MAGELO-GEN,48,4800,0,0,-1,-1,NULL,NULL
95812,"necropolis a_chetari_runemage",49,4900,0,0,-1,-1,NULL,NULL
95813,95813_a_Chetari_neophyte_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
95814,95814_a_Chetari_master_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95815,95815_#Dominator_Yisaki_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95816,95816_#Dustbinder_Grakina_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95817,95817_a_Chetari_hunter_MAGELO-GEN,48,4800,0,0,-1,-1,NULL,NULL
95818,95818_a_Chetari_guard_MAGELO-GEN,48,4800,0,0,-1,-1,NULL,NULL
95819,95819_a_Chetari_Dustshaper_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95820,95820_a_Chetari_Dominator_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95821,95821_a_Chetari_Deathshaper_MAGELO-GEN,57,5700,0,0,-1,-1,NULL,NULL
95822,"necropolis a_Chetari_Deathbinder",49,4900,0,0,-1,-1,NULL,NULL
95823,95823_a_Chetari_adolescent_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
95824,95824_a_Chelaki_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95825,95825_an_amorphous_mass_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95826,"NToV Name",600,6000,0,0,-1,-1,NULL,NULL
95827,95827_Ajorek_the_Crimson_Fang_MAGELO-GEN,63,6300,0,0,-1,-1,NULL,NULL
95828,95828_#Eashen_of_the_Sky_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95829,95829_a_vehement_wyvern_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95830,95830_an_ancient_tigerclaw_racnar_MAGELO-GEN,63,6300,0,0,-1,-1,NULL,NULL
95831,95831_an_elder_shard_wyvern_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
95832,95832_an_ancient_shard_wyvern_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95833,95833_a_raging_wyvern_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
95834,95834_an_elder_racnar_MAGELO-GEN,63,6300,0,0,-1,-1,NULL,NULL
95835,95835_a_racnar_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95836,95836_a_tigerclaw_racnar_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95837,95837_a_shimmer_drake_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95838,95838_an_elder_crimson_drake_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95839,95839_an_emerald_watcher_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95840,95840_a_malevolent_drake_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95841,95841_a_greater_malevolent_drake_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95842,95842_a_glimmering_emerald_drake_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95843,95843_a_cerulean_guardian_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95844,95844_a_greater_sky_drake_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95845,95845_a_fiery_drake_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95846,95846_an_ancient_frost_guardian_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95847,95847_an_ancient_guardian_wurm_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95848,95848_a_burning_guardian_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95849,95849_a_fiery_guardian_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95850,95850_a_shimmering_green_drake_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95851,95851_a_cerulean_sky_gazer_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95852,95852_an_emerald_sky_defender_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95853,95853_a_glimmer_drake_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95854,95854_an_elder_onyx_drake_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95855,95855_an_ancient_sky_drake_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95856,95856_an_onyx_sky_drake_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95857,95857_a_glimmering_drake_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95858,95858_a_fiery_watcher_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95859,95859_a_lava_dancer_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95860,95860_an_elder_temple_defender_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95861,95861_a_fiery_temple_guardian_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95862,95862_an_ancient_ice_wurm_defender_MAGELO-GEN,62,6200,0,0,-1,-1,NULL,NULL
95863,95863_#Ymmeln_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95864,95864_#Tavekalem_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95865,95865_#Midayor_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95866,95866_#Lepethida_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95867,95867_#Krigara_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95868,95868_#Grozzmel_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95869,95869_#Essedera_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95870,95870_#Casalen_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95871,"templeveeshan Lord_Vyemm",66,6600,0,0,-1,-1,NULL,NULL
95872,95872_#Sevalak_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
